"","gene","distance","Z","FC","p.value","p.adj"
"319","Angpt4",6.3588739700888e-18,-1.15749412850173,4.6084834154816e-19,0.99999999945835,0.999999999998216
"1236","Gm14091",6.3537398233424e-18,-1.15761287828454,4.60104465243538e-19,0.999999999458787,0.999999999998216
"2007","Rapgefl1",6.35044483650041e-18,-1.15768913923895,4.5962737770145e-19,0.999999999459068,0.999999999998216
"1639","Gm11027",6.31462863181985e-18,-1.15852061493085,4.54457445229555e-19,0.999999999462118,0.999999999998216
"1410","Zfp458",6.31244496124614e-18,-1.15857145928088,4.54143186444465e-19,0.999999999462304,0.999999999998216
"317","Gm12027",6.29652003261199e-18,-1.15894277884572,4.51854667417241e-19,0.999999999463661,0.999999999998216
"17","Cyp4b1",6.28512582059947e-18,-1.15920902497695,4.50220790465298e-19,0.999999999464631,0.999999999998216
"37","Prrt3",6.28318101064031e-18,-1.15925451648066,4.49942209436259e-19,0.999999999464797,0.999999999998216
"275","Gm16070",6.2799838393765e-18,-1.15932933244102,4.49484423387526e-19,0.999999999465069,0.999999999998216
"753","BC055402",6.27966885288104e-18,-1.15933670536925,4.49439334745186e-19,0.999999999465096,0.999999999998216
"455","Gm44175",6.27712848594123e-18,-1.15939618138818,4.49075777393613e-19,0.999999999465313,0.999999999998216
"2274","Zc3hav1l",6.27164549636398e-18,-1.15952463211855,4.48291596401097e-19,0.99999999946578,0.999999999998216
"114","Pif1",6.27004778705418e-18,-1.15956208270176,4.48063219836756e-19,0.999999999465916,0.999999999998216
"1067","Gm26641",6.26235704843813e-18,-1.15974248670594,4.46964719838353e-19,0.999999999466571,0.999999999998216
"1508","Cacna2d4",6.25573548288886e-18,-1.1598979858826,4.46020014359822e-19,0.999999999467135,0.999999999998216
"2278","Gm29994",6.24461243690256e-18,-1.16015956233158,4.44435327607295e-19,0.999999999468082,0.999999999998216
"454","A230020J21Rik",6.24138420091661e-18,-1.16023556554845,4.43975932800034e-19,0.999999999468357,0.999999999998216
"1513","Gm26521",6.19365790437688e-18,-1.16136374342497,4.37211948524638e-19,0.999999999472423,0.999999999998216
"2016","RP23-124B2.7",6.18721256223416e-18,-1.16151675816863,4.3630246518059e-19,0.999999999472972,0.999999999998216
"1952","Scgb1c1",6.12045756830967e-18,-1.16311085403667,4.26938555796032e-19,0.999999999478658,0.999999999998216
"1921","Gm15445",6.10723417979924e-18,-1.16342865932266,4.25095727662954e-19,0.999999999479784,0.999999999998216
"230","F730035M05Rik",6.10507890330472e-18,-1.16348052261498,4.24795743369907e-19,0.999999999479968,0.999999999998216
"1664","Cadps",6.08567365234215e-18,-1.16394829369437,4.22099572738653e-19,0.999999999481621,0.999999999998216
"620","Ntn5",6.08280512347123e-18,-1.16401756543087,4.21701746789088e-19,0.999999999481865,0.999999999998216
"1322","Tnnt3",6.08191353758766e-18,-1.16403910278578,4.21578134159045e-19,0.999999999481941,0.999999999998216
"361","Gm16552",6.0782441432846e-18,-1.16412777430634,4.2106958705837e-19,0.999999999482254,0.999999999998216
"443","Krt24",6.05571470050663e-18,-1.1646733616182,4.17953923448989e-19,0.999999999484173,0.999999999998216
"190","Gm21994",6.04362381371095e-18,-1.16496698803104,4.16286609527634e-19,0.999999999485203,0.999999999998216
"2069","Gm13710",6.03667405100227e-18,-1.16513602482442,4.15329756549209e-19,0.999999999485795,0.999999999998216
"249","Fam131b",6.02866269503521e-18,-1.16533112064541,4.14228107990553e-19,0.999999999486477,0.999999999998216
"144","Opn1mw",6.0273310446983e-18,-1.16536357431417,4.1404513338866e-19,0.99999999948659,0.999999999998216
"2119","Gm8013",5.99515530242333e-18,-1.16614988642777,4.09636332749429e-19,0.999999999489331,0.999999999998216
"1037","5033426O07Rik",5.98821150751396e-18,-1.16632012497815,4.08687972521896e-19,0.999999999489923,0.999999999998216
"295","Cdsn",5.98233061871114e-18,-1.16646445693461,4.07885640028504e-19,0.999999999490424,0.999999999998216
"336","Kcnu1",5.97855016388037e-18,-1.16655731279274,4.07370287028021e-19,0.999999999490746,0.999999999998216
"2161","Tmem163",5.97852491629842e-18,-1.16655793312062,4.0736684636341e-19,0.999999999490748,0.999999999998216
"641","Ano3",5.97090878780926e-18,-1.1667451778363,4.06329606545612e-19,0.999999999491397,0.999999999998216
"1565","Gm13199",5.95652365573892e-18,-1.16709948379179,4.04374103877908e-19,0.999999999492622,0.999999999998216
"377","Myo18b",5.95365571144655e-18,-1.16717022214831,4.03984801902829e-19,0.999999999492866,0.999999999998216
"1926","Tmod4",5.93400736750687e-18,-1.16765575752912,4.01322728457007e-19,0.99999999949454,0.999999999998216
"741","Gm26645",5.93318109870104e-18,-1.16767621038969,4.0121097350136e-19,0.99999999949461,0.999999999998216
"472","Kcnc2",5.92140655019199e-18,-1.16796797460488,3.99620126883022e-19,0.999999999495613,0.999999999998216
"1724","Eme1",5.92054002647466e-18,-1.16798946898563,3.99503176635464e-19,0.999999999495687,0.999999999998216
"135","1700020N01Rik",5.91841258685185e-18,-1.16804225392258,3.99216119650096e-19,0.999999999495868,0.999999999998216
"280","AU019990",5.91692692507728e-18,-1.16807912649305,3.99015719397844e-19,0.999999999495995,0.999999999998216
"513","Hrc",5.91443595171614e-18,-1.16814097033377,3.98679826012352e-19,0.999999999496207,0.999999999998216
"1026","Masp2",5.91407367607773e-18,-1.16814996675483,3.98630987013591e-19,0.999999999496238,0.999999999998216
"335","Lemd1",5.89814587674073e-18,-1.16854604118451,3.9648669029949e-19,0.999999999497595,0.999999999998216
"429","Cplx1",5.87840981302825e-18,-1.16903828075783,3.93837724065431e-19,0.999999999499276,0.999999999998216
"186","Gm20531",5.86579392866561e-18,-1.16935378951851,3.92149077075076e-19,0.99999999950035,0.999999999998216
"226","Apol8",5.84525793343602e-18,-1.16986880492172,3.8940807570356e-19,0.9999999995021,0.999999999998216
"1821","Sgsm1",5.84512717157895e-18,-1.16987208996764,3.89390653323173e-19,0.999999999502111,0.999999999998216
"1365","Gm10837",5.84217854151047e-18,-1.16994618574745,3.88997888768122e-19,0.999999999502362,0.999999999998216
"992","Fam83g",5.81917276415141e-18,-1.17052556459139,3.85940269649162e-19,0.999999999504322,0.999999999998216
"692","Adamts3",5.81714474452586e-18,-1.17057674662798,3.85671311126774e-19,0.999999999504494,0.999999999998216
"2017","A930018P22Rik",5.81249691498991e-18,-1.17069411237203,3.85055263741733e-19,0.99999999950489,0.999999999998216
"2422","Upk3bl",5.81241271706233e-18,-1.17069623936872,3.85044108253526e-19,0.999999999504897,0.999999999998216
"698","Pcdhb6",5.8097026264854e-18,-1.17076471754221,3.846851312887e-19,0.999999999505128,0.999999999998216
"176","Kdf1",5.79291886507661e-18,-1.17118950999041,3.82465693298512e-19,0.999999999506558,0.999999999998216
"1269","Perm1",5.76451355382838e-18,-1.17191121316198,3.78724083374312e-19,0.999999999508977,0.999999999998216
"781","Gm20442",5.76404978891529e-18,-1.17192302526007,3.78663147833179e-19,0.999999999509017,0.999999999998216
"73","Atg4a-ps",5.75645267256236e-18,-1.1721166574279,3.77665636605354e-19,0.999999999509664,0.999999999998216
"912","Itih4",5.73327198183836e-18,-1.17270903844926,3.74630113187395e-19,0.999999999511639,0.999999999998216
"1186","Gm3739",5.72675526399697e-18,-1.17287599803926,3.73778951314636e-19,0.999999999512194,0.999999999998216
"977","Gpr176",5.72166193569173e-18,-1.17300662058356,3.73114375224903e-19,0.999999999512627,0.999999999998216
"34","Gm26640",5.70432853395395e-18,-1.17345201034032,3.70857148133184e-19,0.999999999514104,0.999999999998216
"923","Slc12a8",5.69506950812035e-18,-1.17369047237359,3.69654205801062e-19,0.999999999514893,0.999999999998216
"311","Pcdh15",5.68879061593905e-18,-1.17385240001433,3.68839557473519e-19,0.999999999515427,0.999999999998216
"158","Il22ra2",5.68490097792369e-18,-1.17395279910662,3.68335351220024e-19,0.999999999515759,0.999999999998216
"612","Cd5l",5.67880224847617e-18,-1.17411035556483,3.67545478991402e-19,0.999999999516278,0.999999999998216
"343","Pcdhb3",5.67736208631115e-18,-1.17414758550825,3.67359081244007e-19,0.999999999516401,0.999999999998216
"1135","Gm20636",5.6747407840587e-18,-1.17421537326439,3.67019931875721e-19,0.999999999516624,0.999999999998216
"889","Pate2",5.66224908600529e-18,-1.17453883748707,3.6540588244708e-19,0.999999999517688,0.999999999998216
"1853","Cda",5.65821561397265e-18,-1.17464343185396,3.64885478120464e-19,0.999999999518032,0.999999999998216
"990","Gm26513",5.65481127502682e-18,-1.1747317690213,3.64446534030093e-19,0.999999999518322,0.999999999998216
"2036","Nek2",5.65081846399876e-18,-1.17483544294067,3.63932050936087e-19,0.999999999518662,0.999999999998216
"854","Slco4c1",5.64972520845852e-18,-1.17486384207572,3.63791245760426e-19,0.999999999518755,0.999999999998216
"2467","Syde2",5.63477238199186e-18,-1.17525281146812,3.61868140237316e-19,0.999999999520029,0.999999999998216
"971","Unc5a",5.6317521676034e-18,-1.17533150014236,3.61480324584899e-19,0.999999999520286,0.999999999998216
"2093","Gm14154",5.62686346117031e-18,-1.17545895873892,3.60853022768642e-19,0.999999999520702,0.999999999998216
"807","Lad1",5.62100317986865e-18,-1.17561189225343,3.60101769774982e-19,0.999999999521202,0.999999999998216
"796","Zfp488",5.61832871377564e-18,-1.17568173902132,3.59759179377368e-19,0.999999999521429,0.999999999998216
"1346","Gm16712",5.61166228497885e-18,-1.17585598330213,3.58905941263868e-19,0.999999999521997,0.999999999998216
"98","Gm16225",5.60233844653595e-18,-1.17610002848013,3.57714279749556e-19,0.999999999522792,0.999999999998216
"333","Sbk2",5.59934684673525e-18,-1.17617841645131,3.57332349148236e-19,0.999999999523046,0.999999999998216
"124","Acoxl",5.59865900516419e-18,-1.17619644559152,3.57244562856562e-19,0.999999999523105,0.999999999998216
"78","Adnp",5.59744382873652e-18,-1.17622830213935,3.57089501417945e-19,0.999999999523208,0.999999999998216
"1487","Olfr78",5.59529011834418e-18,-1.1762847796503,3.56814761934016e-19,0.999999999523392,0.999999999998216
"1212","4930562F07Rik",5.59365269287654e-18,-1.17632773278345,3.56605953426695e-19,0.999999999523531,0.999999999998216
"584","Gm15234",5.58973389422501e-18,-1.17643058152092,3.5610646678076e-19,0.999999999523865,0.999999999998216
"1871","Epx",5.56124344745136e-18,-1.17718045660491,3.52485623008065e-19,0.999999999526292,0.999999999998216
"1169","Gm16364",5.55226582679666e-18,-1.17741753463733,3.51348493156553e-19,0.999999999527057,0.999999999998216
"1177","Slc18a1",5.55149360525731e-18,-1.17743794485863,3.51250767285754e-19,0.999999999527122,0.999999999998216
"1262","Klk9",5.54782530808543e-18,-1.17753493813008,3.50786724062402e-19,0.999999999527435,0.999999999998216
"2172","Gm16894",5.54660364161443e-18,-1.17756725419207,3.50632250130236e-19,0.999999999527539,0.999999999998216
"2337","Gm42851",5.54214741196224e-18,-1.17768519186852,3.50069069393645e-19,0.999999999527919,0.999999999998216
"661","E030037K01Rik",5.52319529317694e-18,-1.17818782147771,3.47678946495542e-19,0.999999999529533,0.999999999998216
"622","Spata45",5.50066782837149e-18,-1.17878748964323,3.44848573149091e-19,0.999999999531452,0.999999999998216
"2880","Gm26720",5.48722364402389e-18,-1.17914652094372,3.43164944086117e-19,0.999999999532597,0.999999999998216
"1166","Fgl1",5.48135157624116e-18,-1.17930360864207,3.42430871726246e-19,0.999999999533097,0.999999999998216
"2027","Ndst3",5.48084940303126e-18,-1.17931705032157,3.42368131093537e-19,0.99999999953314,0.999999999998216
"113","Gm4524",5.47702041084332e-18,-1.17941958097181,3.41889932592372e-19,0.999999999533466,0.999999999998216
"724","Tfpi2",5.4678017507923e-18,-1.17966672338942,3.4073999544587e-19,0.999999999534251,0.999999999998216
"645","Clstn2",5.46039106064447e-18,-1.17986569413001,3.39816989289298e-19,0.999999999534883,0.999999999998216
"28","Hist2h2ab",5.45987408844719e-18,-1.17987958432788,3.39752646784353e-19,0.999999999534927,0.999999999998216
"1161","Xkrx",5.45521473768823e-18,-1.1800048320107,3.39173017560367e-19,0.999999999535323,0.999999999998216
"1056","Gm26901",5.44100006605096e-18,-1.18038758837998,3.37407751864095e-19,0.999999999536534,0.999999999998216
"1295","Plb1",5.43925704840464e-18,-1.18043459020472,3.37191610177426e-19,0.999999999536683,0.999999999998216
"203","Nup210l",5.39102579271072e-18,-1.18174110896965,3.31238197863736e-19,0.999999999540791,0.999999999998216
"1998","2310074N15Rik",5.3865424482052e-18,-1.18186314153178,3.30687491002899e-19,0.999999999541173,0.999999999998216
"1770","Cyp4f17",5.38407364476927e-18,-1.18193038288141,3.30384433770251e-19,0.999999999541383,0.999999999998216
"1122","Gm43714",5.34728929229204e-18,-1.18293587373312,3.25885437922474e-19,0.999999999544517,0.999999999998216
"748","Trpm1",5.33556226900125e-18,-1.18325786301481,3.24457620833945e-19,0.999999999545516,0.999999999998216
"1959","Gm15559",5.31869447146879e-18,-1.18372222848078,3.22409388907973e-19,0.999999999546952,0.999999999998216
"604","Gbgt1",5.31831122944692e-18,-1.18373279588223,3.22362927741568e-19,0.999999999546985,0.999999999998216
"861","Hsf3",5.31674919621026e-18,-1.18377587468984,3.221735940834e-19,0.999999999547118,0.999999999998216
"493","Gm10300",5.31133207873908e-18,-1.18392536835515,3.21517417520781e-19,0.999999999547579,0.999999999998216
"1131","Tat",5.31097948698299e-18,-1.18393510387576,3.21474731194134e-19,0.99999999954761,0.999999999998216
"229","Gm3558",5.30991963707938e-18,-1.18396437155822,3.21346438110924e-19,0.9999999995477,0.999999999998216
"95","Gm2694",5.29766459939275e-18,-1.18430321256916,3.19864845736072e-19,0.999999999548744,0.999999999998216
"1383","Gm20506",5.29254563145487e-18,-1.18444497642008,3.19246993554039e-19,0.99999999954918,0.999999999998216
"2549","Scube1",5.2880123966419e-18,-1.18457063199434,3.1870033722265e-19,0.999999999549566,0.999999999998216
"391","Gm1305",5.2702601457716e-18,-1.18506372656159,3.16564127493148e-19,0.999999999551078,0.999999999998216
"1353","Sspo",5.26623490613825e-18,-1.18517576119196,3.1608075102789e-19,0.999999999551421,0.999999999998216
"1790","Gm15690",5.26591538550755e-18,-1.18518465803727,3.1604239677333e-19,0.999999999551448,0.999999999998216
"2606","Ccno",5.252066221402e-18,-1.18557079145507,3.14382222948339e-19,0.999999999552628,0.999999999998216
"2041","Fbxo24",5.25069217666106e-18,-1.18560915640848,3.14217747210513e-19,0.999999999552745,0.999999999998216
"372","9030624G23Rik",5.24076682663161e-18,-1.18588657827724,3.13030942357993e-19,0.99999999955359,0.999999999998216
"2662","Tmem170",5.21896252163083e-18,-1.18649785042086,3.1043161912109e-19,0.999999999555447,0.999999999998216
"1653","Syt6",5.21454658900253e-18,-1.18662195533444,3.09906508947599e-19,0.999999999555824,0.999999999998216
"1018","Gm29609",5.20456643732214e-18,-1.18690281865811,3.08721380330913e-19,0.999999999556674,0.999999999998216
"959","Mtfr2",5.19351022080061e-18,-1.18721458547455,3.07411121353827e-19,0.999999999557616,0.999999999998216
"1717","Gm13391",5.19011551348499e-18,-1.18731044186444,3.07009377763743e-19,0.999999999557905,0.999999999998216
"548","Krt80",5.17406317233485e-18,-1.18776455092073,3.05113235726046e-19,0.999999999559272,0.999999999998216
"1054","Gm9968",5.17241137212999e-18,-1.18781135794741,3.0491845431706e-19,0.999999999559413,0.999999999998216
"956","Gm16549",5.16514401218367e-18,-1.18801746818861,3.04062221016975e-19,0.999999999560032,0.999999999998216
"1301","Gm15879",5.16406880749357e-18,-1.18804798644324,3.03935643675601e-19,0.999999999560123,0.999999999998216
"1263","Gm20109",5.15455642533549e-18,-1.18831825597876,3.02816956336632e-19,0.999999999560934,0.999999999998216
"2649","Gm12981",5.13887695154405e-18,-1.1887648225419,3.00977500627308e-19,0.999999999562269,0.999999999998216
"1249","Cxcr1",5.13131217575437e-18,-1.18898075532613,3.00092034207606e-19,0.999999999562914,0.999999999998216
"133","Scnn1b",5.12163547144758e-18,-1.18925743007164,2.98961265441275e-19,0.999999999563738,0.999999999998216
"1731","Adam30",5.119742466403e-18,-1.18931161483405,2.98740308444525e-19,0.999999999563899,0.999999999998216
"2169","1700086P04Rik",5.11327010458123e-18,-1.1894970269686,2.97985452831194e-19,0.99999999956445,0.999999999998216
"1919","F8",5.10399250664301e-18,-1.18976320398391,2.96905094817959e-19,0.999999999565241,0.999999999998216
"423","Grpr",5.09998745349191e-18,-1.18987825758968,2.96439320568358e-19,0.999999999565582,0.999999999998216
"805","2010308F09Rik",5.09884741594465e-18,-1.1899110238632,2.9630680487628e-19,0.999999999565679,0.999999999998216
"1464","Gm14391",5.09748771726116e-18,-1.18995011295155,2.96148794949329e-19,0.999999999565795,0.999999999998216
"1626","D7Ertd443e",5.09366755013657e-18,-1.19005999148023,2.95705080700788e-19,0.99999999956612,0.999999999998216
"278","Gm17324",5.08374234977773e-18,-1.19034584780633,2.94553818773281e-19,0.999999999566966,0.999999999998216
"564","S100a7a",5.08358539121281e-18,-1.19035037279838,2.94535630585212e-19,0.999999999566979,0.999999999998216
"1326","Gm43878",5.08057138712373e-18,-1.19043729089761,2.94186479990376e-19,0.999999999567236,0.999999999998216
"628","Dll3",5.06941110698859e-18,-1.19075957524011,2.92895445088843e-19,0.999999999568186,0.999999999998216
"1206","Kctd8",5.05961977244671e-18,-1.19104290407988,2.91765109560617e-19,0.99999999956902,0.999999999998216
"1704","Car6",5.0485594707271e-18,-1.19136360361043,2.90490909848178e-19,0.999999999569962,0.999999999998216
"2085","Gm42836",5.03806982621473e-18,-1.19166839731254,2.89285028926376e-19,0.999999999570856,0.999999999998216
"1720","AI854703",5.0293850046538e-18,-1.19192122280394,2.88288526906341e-19,0.999999999571596,0.999999999998216
"1444","Ankrd34a",5.02697984926806e-18,-1.19199131585461,2.88012861826609e-19,0.999999999571801,0.999999999998216
