"","gene","distance","Z","FC","p.value","p.adj"
"817","5031425F14Rik",3.03929286401202e-13,-0.625717612397733,4.62252107799299e-09,0.999945752527138,0.999999999774867
"97","AC168977.2",3.03249351487288e-13,-0.626192036987561,4.6018616817588e-09,0.999945873886785,0.999999999774867
"284","9330104G04Rik",3.02759152143232e-13,-0.626534724685491,4.58699598589137e-09,0.999945961381069,0.999999999774867
"2051","Napb",3.02328007967553e-13,-0.626836580684879,4.57394106452414e-09,0.999946038334766,0.999999999774867
"1106","Grb7",3.01988183093859e-13,-0.627074800768522,4.56366437600008e-09,0.999946098989139,0.999999999774867
"378","Hspb7",3.01597274475951e-13,-0.627349158098028,4.55185715174504e-09,0.999946168761305,0.999999999774867
"2291","Zfp772",3.01529972813344e-13,-0.62739642882203,4.54982587759677e-09,0.999946180773787,0.999999999774867
"1955","Riiad1",3.0110750083126e-13,-0.627693398639378,4.53708533731112e-09,0.999946256179608,0.999999999774867
"883","Aspg",3.00760111290919e-13,-0.62793789843214,4.52662245088905e-09,0.999946318184178,0.999999999774867
"431","Epha5",2.99828929615597e-13,-0.628594659044564,4.49863614197656e-09,0.999946484388143,0.999999999774867
"2218","Spink2",2.99091417170063e-13,-0.629116253910671,4.47653207335407e-09,0.99994661602464,0.999999999774867
"1633","Gpr20",2.98873747380366e-13,-0.629270440068058,4.47001867198336e-09,0.9999466548759,0.999999999774867
"2672","Irgq",2.97326955198057e-13,-0.630369308117916,4.42387010165029e-09,0.999946930958432,0.999999999774867
"2540","Ildr2",2.96927335041319e-13,-0.630654121459525,4.41198635153876e-09,0.999947002285496,0.999999999774867
"1254","Stard6",2.9605068394032e-13,-0.631280245843398,4.3859728282799e-09,0.999947158756454,0.999999999774867
"2450","C030034L19Rik",2.96029244410695e-13,-0.631295581338775,4.38533760063398e-09,0.999947162583135,0.999999999774867
"249","Endou",2.92518799901816e-13,-0.633821455525838,4.28194776791918e-09,0.999947789152378,0.999999999774867
"2048","Gdf3",2.92498295734474e-13,-0.633836296535147,4.28134750088326e-09,0.999947792812108,0.999999999774867
"189","Gm14798",2.92218934462132e-13,-0.634038601749791,4.27317328899687e-09,0.999947842674506,0.999999999774867
"1503","Zfp273",2.92210854184884e-13,-0.634044456086032,4.27293697338928e-09,0.999947844116732,0.999999999774867
"1674","Plekhh2",2.92045559054117e-13,-0.634164251039086,4.26810418979987e-09,0.999947873619789,0.999999999774867
"1435","Erbb2",2.91602688052438e-13,-0.634485544391561,4.25516931500161e-09,0.999947952666573,0.999999999774867
"1397","Dqx1",2.91579259672584e-13,-0.634502554571985,4.25448559209815e-09,0.999947956848238,0.999999999774867
